"Date","nCtry","AUr","NZr","UKr","CNr","JPr","NWr","SDr","SWr","EKr","AUUIP","AUPPP","AUMF","AUTR","AUVOL","AUMA2-9","AUMA3-9","AUBB20","AUBB50","AUTSE","AUDC","NZUIP","NZPPP","NZMF","NZTR","NZVOL","NZMA2-9","NZMA3-9","NZBB20","NZBB50","NZTSE","NZDC","UKUIP","UKPPP","UKMF","UKTR","UKVOL","UKMA2-9","UKMA3-9","UKBB20","UKBB50","UKTSE","UKDC","CNUIP","CNPPP","CNMF","CNTR","CNVOL","CNMA2-9","CNMA3-9","CNBB20","CNBB50","CNTSE","CNDC","JPUIP","JPPPP","JPMF","JPTR","JPVOL","JPMA2-9","JPMA3-9","JPBB20","JPBB50","JPTSE","JPDC","NWUIP","NWPPP","NWMF","NWTR","NWVOL","NWMA2-9","NWMA3-9","NWBB20","NWBB50","NWTSE","NWDC","SDUIP","SDPPP","SDMF","SDTR","SDVOL","SDMA2-9","SDMA3-9","SDBB20","SDBB50","SDTSE","SDDC","SWUIP","SWPPP","SWMF","SWTR","SWVOL","SWMA2-9","SWMA3-9","SWBB20","SWBB50","SWTSE","SWDC","EKUIP","EKPPP","EKMF","EKTR","EKVOL","EKMA2-9","EKMA3-9","EKBB20","EKBB50","EKTSE","EKDC","rOneN","OneN","UIP","PPP","MF","TR","VOL","MA2-9","MA3-9","BB20","BB50","TSE","DC","wAU","wNZ","wUK","wCN","wJP","wNW","wSD","wSW","wEK","u","rPPP","ParaPP","L1","L2"
"1989-03",8,0.0252879318978467,-0.0131769243130323,-0.0337155963302752,0.00452412868632712,-0.0444377494916022,-0.0262699564586358,-0.024212323451808,-0.0647218045112783,0,0,-1.02142782934,-1.1241490410713,0.977204238064681,0,-0.802024713602454,1.23242190682817,0,0,0,0.128090968025852,0,-0.472155279121067,0,0.0578819878668977,0,-0.062778850346387,-0.978908865427168,0,0,0,-0.106115506183284,0.949182929295721,-0.672515672214999,0.0781342623777939,0.544764110432219,0,-0.354077151168996,-0.1294777907226,0,0,0,-2.04547990772797,0.748031045375768,-0.126987572096004,-0.246118904534343,0.0752309084654283,0,1.5796878799464,1.29480725958909,0,0,0,1.08176943537865,-1.07135537002071,2.20447983448385,1.29213368322785,-1.65508124482923,0,0.7744200945177,0.222463567613955,0,0,0,0.666180584693816,0,-0.178871215984716,0,0,0,0.322264000522187,0.0870545930340922,0,0,0,0.538504684265196,0,-0.277267816073515,0,0,0,0.262796046589954,-0.0645243176865639,0,0,0,0.520354508566894,-0.625858604650782,0.54474555034645,0,0,0,-1.7202873064584,-1.66383635322898,0,0,0,-0.783304767019155,0,0,0,0,0,0,0,0,0,0,0,-0.0220902867465572,0.968655140182446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1989-04",8,-0.0305250305250304,0.00179123921185464,0.00225492523142656,0.00598398651495979,-0.00060218291305969,0.00863709559361725,0.00860989355040687,-0.00657305049297863,0,0,-0.995849483490749,-1.12979288594726,1.04051082717296,0,-0.0816905415647148,-0.884870655886349,0,0,0,-0.648514035459761,0,-0.474215281867113,0,0.0313976309889735,0,0.583514559211796,0.587339343498723,0,0,0,0.134011902510867,0.84987944444809,-0.715021049053751,0.0741903884395892,0.543160063041554,0,-0.439611166277319,-0.404964539708708,0,0,0,-1.80529150898157,0.797861702703765,-0.13591726980663,-0.234076531718176,0.00397833607485323,0,1.58110813506713,1.55460304316316,0,0,0,1.2410021922951,-1.20043145129333,2.20702021992072,1.28967902922585,-1.61904685727834,0,-0.190021278570051,0.261352295792289,0,0,0,0.678802139683736,0,-0.174374584663456,0,0,0,0.268954739115292,0.367819966730802,0,0,0,0.596802655649474,0,-0.25000100086836,0,0,0,0.227025241524454,0.256997120319394,0,0,0,0.582031781738647,-0.447309695858526,0.538358449829338,0,0,0,-1.94927968850659,-1.73827657390931,0,0,0,-0.778845127436496,0,0,0,0,0,0,0,0,0,0,0,-0.00130289047860045,0.967393088623255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1989-05",8,-0.0526448362720404,-0.0499024707412223,-0.0695677915926585,-0.0163322832034486,-0.0666057753108974,-0.0451495666759855,-0.0414165666266505,-0.0190504103165299,0,0,-0.985859916803592,-1.14894278516329,0.993877027728565,0,-0.757140844094305,-0.318016700111468,0,0,0,-0.613110331264952,0,-0.483190165459187,0,0.0066311820205781,0,0.518739920615984,0.598129414528586,0,0,0,0.0591587226367206,0.921005285678332,-0.725711007467366,0.0820066693945213,0.589441222274594,0,-0.727514984765679,-0.702362063144392,0,0,0,-2.09480379473294,0.633591482533786,-0.123765210157408,-0.209508740215713,0.0419105594188724,0,1.89068783012626,1.83519103840944,0,0,0,0.861276382333302,-1.29783922839469,2.21076634548278,1.27644485598449,-1.63185999144261,0,-0.621650359309107,-0.555261882060855,0,0,0,0.77945792187456,0,-0.175369875371589,0,0,0,0.411681148254826,0.314274151910883,0,0,0,0.643341549205601,0,-0.242042643090803,0,0,0,0.430718596800224,0.304541387496054,0,0,0,0.631036462089559,-0.256757539817433,0.525172472867161,0,0,0,-1.1455213076282,-1.47649534702824,0,0,0,-0.266356912141854,0,0,0,0,0,0,0,0,0,0,0,-0.0450837125924291,0.923779416651861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1989-06",8,0.00465301781441108,-0.0191616766467065,-0.0143175310213172,0.00642469753858999,-0.0115972222222221,0.00231173380035044,0.0010515247108307,0.0160810005955925,0,0,-0.976483396897247,-1.17926680181279,1.04131343371895,0,-0.6846241444189,-0.789497673052528,0,0,0,-0.498482480901664,0,-0.492347356444768,0,0.0383256605281355,0,0.100512366450493,0.335209834258682,0,0,0,-0.0420992258749472,1.01510867435066,-0.730135899424472,0.158856432801803,0.515264149244802,0,-1.11354829361256,-0.920387277629648,0,0,0,-2.18759125918334,0.610964081482027,-0.130754875682633,-0.218998416454873,0.0322598205501439,0,1.99930823981107,1.98066531999733,0,0,0,0.79830799084523,-1.18332070567422,2.21519605480336,1.23940878546586,-1.62716306404203,0,-0.98014257339488,-0.819566696457446,0,0,0,0.747404536706008,0,-0.177451222218297,0,0,0,0.352775667551651,0.412316793771465,0,0,0,0.625974707770633,0,-0.223248225348391,0,0,0,0.432847628987935,0.463096016819319,0,0,0,0.611105934352685,-0.442752050158469,0.515224921212452,0,0,0,-0.107128891374813,-0.661836317707175,0,0,0,-0.0546202037146021,0,0,0,0,0,0,0,0,0,0,0,-0.0018193069288089,0.922098778358456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1989-07",8,0.000793965859468004,0.0212803069945926,0.0755326016785023,0.0149038868659497,0.0514786418400877,0.0412107950401166,0.0427631578947367,0.0451291627762216,0,0,-0.970579486336848,-1.18869621721639,1.03829487833767,0,-1.25901970432434,-1.1757571828526,0,0,0,-1.91812788475486,0,-0.462423402902601,0,0.119882434261582,0,-0.46728519966873,-0.133128636732491,0,0,0,-0.507474207770004,0.984588451551456,-0.729399508845116,0.185395542996506,0.47633798650658,0,-0.754720303084105,-0.890126355799043,0,0,0,-0.689624610824003,0.667099836323443,-0.127642873276139,-0.222685108097397,0.00275879500127915,0,1.70542227790958,1.8427655002495,0,0,0,1.19741337642588,-1.15865511828865,2.22415334338863,1.22598578231728,-1.63727409410711,0,-0.88811476217243,-0.905465563941463,0,0,0,0.641206309689698,0,-0.182903786360988,0,0,0,0.523184520864185,0.459822307615629,0,0,0,0.61004753485282,0,-0.252803791054372,0,0,0,0.623031224332789,0.572619107202908,0,0,0,0.605695003367963,-0.493033169586253,0.501599505387431,0,0,0,0.517501946143058,0.229270824257552,0,0,0,0.0608644790125073,0,0,0,0,0,0,0,0,0,0,0,0.0366365648687094,0.955881310067143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1989-08",8,0.0111067036890125,0.0145175064047822,-0.0558223289315726,0.0039105670322197,-0.0529045643153526,-0.0400235267757113,-0.035795197100136,-0.048281990521327,0,0,-0.961042496518579,-1.18788204444509,1.0079526312906,0,-1.39986052009243,-1.09833206280421,0.429916942735327,0,0,-0.53858113243175,0,-0.428722437538213,0,0.229230023886877,0,0.0141912078364176,-0.0784408436482367,-0.0975244465795265,0,0,0.249864316644212,1.00084197885707,-0.757471904055127,0.159667467940039,0.429645605731336,0,-0.524717948089486,-0.873581465455763,-0.649029102563713,0,0,-2.14141515694813,0.654392112374037,-0.132202670312714,-0.205208338054125,-0.00948102727891233,0,1.67355939309588,1.74645397658451,2.28183485584869,0,0,0.942132494794704,-1.14399209854583,2.22721028976242,1.23342291455917,-1.6573472336299,0,-1.13836003974592,-1.12515763681187,-0.876665513254055,0,0,0.689906932308029,0,-0.20134328227572,0,0,0,0.302305668152825,0.341363133518482,-0.445195894134219,0,0,0.54921704477892,0,-0.239409640557133,0,0,0,0.561627627121712,0.533381984486745,-0.366212595021188,0,0,0.552015363215702,-0.511241992685273,0.492982141495068,0,0,0,0.511254611721007,0.554312914130346,-0.277124247031317,0,0,-0.30313986236169,0,0,0,0,0,0,0,0,0,0,0,-0.0254116038147606,0.931590832921782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1989-09",8,0.013207793906107,-0.00757575757575746,0.0263827082008901,-0.00220544575451709,0.0358166189111748,0.0322804481387784,0.0295443943399163,0.0401774710377125,0,0,-0.957904655606622,-1.18601048152286,0.955919452463757,0,-0.545018559090821,-1.37852373124056,0.169006285152559,0,0,-1.15749474323897,0,-0.399481233951489,0,0.269328507915391,0,0.374071636938822,-0.196135331717012,-0.700725565786475,0,0,0.155862462372954,1.04782544195459,-0.762550279552633,0.172941661033248,0.499447532077368,0,-1.1070615514449,-0.578489762655239,-0.706866340674899,0,0,-1.91557948710793,0.573160343195261,-0.137332447487424,-0.218143484434224,-0.0633029893224337,0,1.62763548642679,1.38482139716894,2.32556997424763,0,0,0.955761143724596,-1.17087574895964,2.22712121766128,1.23121230492384,-1.66139250313408,0,-1.47468649722802,-1.17730917419284,-0.716026855855118,0,0,0.603117042849902,0,-0.222671866305875,0,0,0,0.13149640046144,0.360143874099549,-0.17254255711767,0,0,0.555913189477955,0,-0.248343496697726,0,0,0,0.460262670139987,0.658268766333345,-0.0273214775798388,0,0,0.571885022191006,-0.450110036190211,0.501162761940492,0,0,0,0.533300413796705,0.927223962203814,-0.171093462386189,0,0,0.230535369730493,0,0,0,0,0,0,0,0,0,0,0,0.0209535289005381,0.951110948362885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1989-10",8,0.0100671140939597,-0.00237489397794755,-0.0229173118612575,0.00408823779916556,-0.0219295172703706,0.00152019690169403,0.00171339563862927,0.00514091049860621,0,0,-0.959583497571309,-1.19255669291969,0.924268004036363,0,0.244974505422361,0.283040776267542,0.208585867202262,0,0,-0.871994938621813,0,-0.402301849355633,0,0.307582641905989,0,-0.700418656271493,-0.0878980655256304,-0.5739438638904,0,0,0.107039704203345,1.12051040467933,-0.750310964313054,0.163985796093324,0.516294987570799,0,-1.26084213209826,-1.24731074277702,-0.90810279662857,0,0,-2.11091877754238,0.514588730774632,-0.146511026309417,-0.200535559935401,-0.0814334022254506,0,0.814055683636879,1.33861177263448,2.21426583721268,0,0,0.855846329002097,-1.08483245137647,2.23188677713837,1.22910645676177,-1.6667122312877,0,-1.44175427424217,-1.66610576528026,-0.943356608326994,0,0,0.438394117093505,0,-0.234796957530018,0,0,0,0.475237031285096,0.187586147871062,-0.0597944417081202,0,0,0.4652927640751,0,-0.231303550346589,0,0,0,0.663840385953576,0.449619274712507,0.0759832253413151,0,0,0.495237287905832,-0.550266684077488,0.492921068287653,0,0,0,1.20490745631401,0.742456602097327,-0.013637219202176,0,0,0.621103513884317,0,0,0,0,0,0,0,0,0,0,0,-0.00308648352219011,0.948175360092989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1989-11",8,-0.000127779197546585,0.00238054752593109,-0.00507131537242478,0.00928393363706692,-0.00125953397243017,0.0146907595122667,0.00626959247648928,0.0144517750549797,0,0,-0.969881640049999,-1.19817018021466,0.894457658792901,0,0.288714645469864,0.133718603240668,-0.086647281371025,0,0,0.128958137252237,0,-0.403472501441453,0,0.367802539290438,0,-0.533089454156305,-0.696548452297676,-0.580590929462602,0,0,-0.0477815105693893,1.13363826961623,-0.749883502766492,0.161550298453368,0.487700969821288,0,-1.42647611661008,-1.30726911355688,-0.995097329347355,0,0,-2.38278416544358,0.522464711657755,-0.154134239383511,-0.189150068831068,-0.0701102502442875,0,0.5293876201638,0.484511578775898,2.16913996896854,0,0,0.753895530585286,-1.01587635113424,2.21969073718725,1.22576995059236,-1.67985091766034,0,-1.35500712972621,-1.28126143429086,-0.945056013897854,0,0,0.220677663023792,0,-0.239923755014625,0,0,0,0.609245499745869,0.587941351292157,0.187468770934551,0,0,0.318948837821381,0,-0.226418949067418,0,0,0,0.537816493395141,0.589452866682316,0.137600051208005,0,0,0.30843768112213,-0.640226630139747,0.524023850536247,0,0,0,1.34940844171792,1.48945460015438,0.113182762967737,0,0,0.699647826208141,0,0,0,0,0,0,0,0,0,0,0,0.00507724745804153,0.952989481029798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1989-12",8,0.00869009584664537,0.00712468193384219,0.0286715514495064,0.00457685664939556,-0.00618915159944378,0.0310511966070888,0.0279545637637959,0.0327709279688515,0,0,-0.973870740932088,-1.20370112933615,0.872166129361712,0,0.142145376841664,0.360376392013658,-0.406098573618549,0,0,-0.308046806339255,0,-0.410748962783083,0,0.394408727025814,0,-0.608881150104454,-0.589890944909552,-0.798959232517767,0,0,-0.671838278064572,1.10328157143834,-0.746741574721397,0.191392656287997,0.48195740322792,0,-1.03937619888691,-1.1778925560969,-0.868349356908195,0,0,-1.00995035178575,0.427422120930483,-0.160586143227957,-0.201690456912047,-0.06100032797663,0,0.111662472485427,0.175808595718808,1.60574345008211,0,0,0.852146237220032,-1.2282520555968,2.21241591877825,1.2139989299602,-1.68753193163882,0,-1.52133084362369,-1.50010901647127,-1.31721980517476,0,0,-0.647838545026446,0,-0.25310310005418,0,0,0,0.902442097355122,0.764990333145128,0.714512927454246,0,0,-0.124554172777624,0,-0.211361076424023,0,0,0,0.582009067623079,0.574523389230082,0.686615346539718,0,0,-0.151343374424332,-0.302451636772027,0.543995679364477,0,0,0,1.43132917830976,1.39219380737005,0.383755244143201,0,0,2.06142529119795,0,0,0,0,0,0,0,0,0,0,0,0.0168313403274602,0.969029571313501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1990-01",8,-0.0263524642087927,0.013980124642075,0.0401982037782596,-0.0234440883791535,-0.00518851608439985,0.0136649777368343,0.00754870129870144,0.0246010638297871,0,0,-0.974099084321466,-1.22223335920201,0.921055410610214,0,-0.536062750667061,-0.275205550395237,-1.04171518269968,0,0,-0.803090047252105,0,-0.439039180424322,0,0.321112864787422,0,-0.406848667156394,-0.452734037945261,-0.598678512118295,0,0,-0.272125583155085,1.02504139676221,-0.744368489753508,0.224652807863132,0.47857503817826,0,0.13099782395615,-0.357293525832489,-0.208846071354861,0,0,1.99145976378482,0.51787015147143,-0.189588622216216,-0.193341667448409,-0.0421325059651998,0,-0.740067583606988,-0.506079274065901,0.0995375731670136,0,0,-0.733929323273229,-1.2668407851448,2.21430219674026,1.19092221878729,-1.6786108076107,0,-1.55349646320457,-1.59678679598108,-1.43204717525438,0,0,-0.618367571324245,0,-0.27377194282806,0,0,0,1.02778780646477,1.05979200444839,1.28268136324649,0,0,-0.309591133918452,0,-0.118908673004261,0,0,0,0.618039812998174,0.618179369537404,0.992130197531552,0,0,-0.341395200089061,-0.276070763088841,0.525473795807567,0,0,0,1.45965002121592,1.51012781023417,0.906937807482163,0,0,1.08703909522735,0,0,0,0,0,0,0,0,0,0,0,0.00562600032666392,0.974481331998257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1990-02",8,-0.0109303838646714,-0.0232558139534884,0.00583541741098004,-0.00545164807514886,-0.0286923800564439,-0.00245060499310767,0.00546804864114914,0.00838082467314782,0,0,-0.958106537392534,-1.22684836546471,0.99328248443953,0,-0.873248930355174,-0.663438570089935,-0.930836923876357,0,0,-0.856841166105509,0,-0.442946527030926,0,0.305796023772152,0,-0.309721951163594,-0.404069500013308,-0.817764385935872,0,0,-0.464846489206539,1.01083234737232,-0.739423434572221,0.238402663271928,0.465095140780877,0,0.751074927901069,0.422455477808604,0.0475867089722684,0,0,2.02075612113012,0.629606884912535,-0.175346775810358,-0.194796308727831,-0.124653369969437,0,-0.897843381876551,-0.77801114963881,-0.125249512427168,0,0,-0.747752436712957,-1.16394385049813,2.22534591179198,1.18324201092061,-1.63952027902312,0,-1.40105665124087,-1.54277119022182,-1.40331980263013,0,0,-0.487696359027566,0,-0.279980085569165,0,0,0,0.819063914927878,0.936964948839089,1.09738290383753,0,0,-0.245603719056072,0,-0.138162751914286,0,0,0,0.562110312777984,0.629334902167689,1.07492691544231,0,0,-0.242740370924194,-0.476495381786729,0.508620200497507,0,0,0,1.34962175902926,1.39953508114849,1.05727409661742,0,0,1.02472441990272,0,0,0,0,0,0,0,0,0,0,0,-0.00638706752719791,0.968257253926791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1990-03",8,-0.00697276674121827,-0.0153061224489796,-0.024390243902439,0.0186245194361383,-0.0570269927765809,-0.00252081582766794,0.00204448806018975,-0.00400667779632724,0,0,-0.965612893830391,-1.244110790099,1.04173623755856,0,-0.659565906076855,-0.76819117268017,-0.781114572955658,0,0,-1.36390609071567,0,-0.467830058790701,0,0.277049619409668,0,-0.491437646507486,-0.371106989435686,-0.926309929096834,0,0,-0.882399718916988,1.04688884615755,-0.751832713645037,0.241896875635899,0.438257568928105,0,0.566065099585833,0.622535698292253,-0.232304128056176,0,0,1.21999147422728,0.609129876084492,-0.202442985322337,-0.166522385422402,-0.136107198415758,0,-0.322239758360002,-0.568076780385278,0.763097720764924,0,0,-0.0975066574437069,-1.11242589865368,2.21457322681262,1.16873629988551,-1.62093622748057,0,-1.80467550922542,-1.67024560247927,-1.55187231241615,0,0,-0.425125504708442,0,-0.292296992198261,0,0,0,0.746216698854962,0.807915080341088,0.890958073455352,0,0,-0.0628863343812847,0,-0.0359800693518741,0,0,0,0.705657735812009,0.639131746385148,0.969401375720418,0,0,-0.0246121029471142,-0.543592823588357,0.501422486325983,0,0,0,1.25997928591696,1.30803801996192,0.868143772584124,0,0,1.63644493488593,0,0,0,0,0,0,0,0,0,0,0,-0.0111943264996106,0.957418266090718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1990-04",8,-0.00635930047694755,-0.0072538860103627,-0.00552184466019412,0.00437617985241134,-0.00648410450110171,0.00237366003062767,0.00262381108560183,0.0324026197862806,0,0,-0.954546998094816,-1.24160305361092,0.945802254809223,0,-0.60864021907545,-0.725828460631734,-0.827754562891526,0,0,-1.23546543231127,0,-0.447282636406917,0,0.284327671185339,0,-0.548051608509886,-0.564188759472787,-0.995947830984863,0,0,-0.938356529725201,1.02659671836423,-0.750066716707336,0.232408799406255,0.560519135178991,0,0.289995210813302,0.527822408621007,-0.345469383520017,0,0,0.198514725624832,0.602296992065161,-0.208464053644455,-0.16442136511695,-0.151274082312787,0,0.0911600401672716,-0.201685693804644,0.863502775663777,0,0,0.0702426190612245,-1.17269966487209,2.22066836608076,1.17361561932162,-1.63937497886076,0,-1.89183546810344,-1.75490303850192,-1.39594325888714,0,0,-0.29519403337008,0,-0.307271627669728,0,0,0,0.653732824263369,0.689515805360235,0.752976969427705,0,0,0.0413491822106206,0,-0.0567402444070096,0,0,0,0.688221396193188,0.681835147918832,0.826495936298182,0,0,0.0475933704938086,-0.456194045557309,0.503703910849499,0,0,0,1.32541782425164,1.34743259051102,1.12213935489389,0,0,2.11131609801606,0,0,0,0,0,0,0,0,0,0,0,0.00201964188828942,0.959351908125528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1990-05",8,0.0237333333333334,0.0034794711203896,0.0229422173408995,-0.00774797786292047,0.0406839622641508,0.00307219662058378,-0.00570683189303767,0.0122121423586881,0,0,-0.959474830196843,-1.23697191729629,0.898530879618532,0,-0.555354299185588,-0.565803647289836,-0.72797852560434,0,0,-0.594652515613734,0,-0.44244980467384,0,0.324159854465576,0,-0.688465771369892,-0.589470970009452,-1.19212052809102,0,0,-1.00278285128689,1.00471063893683,-0.740762095734352,0.245338242474381,0.632312452214095,0,0.335224076997964,0.378168544149057,-0.106711628560573,0,0,1.45646404315387,0.673695531297469,-0.222667140721401,-0.181693660692037,-0.232078988069442,0,-0.0128194315299416,0.0665107325133241,0.416595653424482,0,0,-0.505087147579542,-1.09235049965725,2.21851381628681,1.17332733551394,-1.62292419822876,0,-1.69543072305853,-1.86546265236521,-1.3217038443212,0,0,-0.524660161917626,0,-0.322968199186672,0,0,0,0.494287406851728,0.569519854556641,0.860831594983981,0,0,-0.233206023684881,0,-0.037919235081248,0,0,0,0.45562939664442,0.574577070064484,0.695453019742571,0,0,-0.285270887912655,-0.586055670577055,0.507727489307549,0,0,0,1.66692934464984,1.43196106838099,1.3756342584261,0,0,1.68919554484145,0,0,0,0,0,0,0,0,0,0,0,0.0115835641602609,0.970464622505569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1990-06",8,0.0309976556394893,0.0199375866851597,0.0408589322994333,0.00685812258894125,0.00190351165080394,0.0157590887814012,0.0158178053830227,0.0123631225715295,0,0,-0.961004836438317,-1.23091635623645,0.862069615986439,0,-0.156957909886924,-0.39745006446141,-0.586766774027891,0,0,-0.0159859112160242,0,-0.431665090102838,0,0.372022707854691,0,-0.861777540525522,-0.748487866386777,-1.08178392387006,0,0,-0.694682399320473,1.02015837481103,-0.741839437462682,0.258926624816221,0.624205836741554,0,0.974833427743759,0.642032584264412,0.28970868642085,0,0,2.15811599685063,0.646471629872415,-0.224917798979035,-0.201544190605108,-0.221276871273803,0,-0.512417073626364,-0.170660460208481,0.501637555528317,0,0,-0.492409732001342,-1.10947033527723,2.21870060835695,1.17353392202534,-1.63702128930888,0,-1.47355680188811,-1.69507002925442,-1.69724044019836,0,0,-0.696807860990129,0,-0.329937127850103,0,0,0,0.270218649267241,0.388232201953693,0.809841688645672,0,0,-0.505204535371175,0,-0.0357476103972394,0,0,0,0.0964871815527651,0.337440115702088,0.714230157077585,0,0,-0.526881062902206,-0.557159669406214,0.506411292873268,0,0,0,1.66317006736315,1.64396351839089,1.05037305042389,0,0,0.773855504950722,0,0,0,0,0,0,0,0,0,0,0,0.0180619781999726,0.987993133361109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1990-07",8,0.00277918140474975,0.00594934557198701,0.0659025787965617,0.0117085862966175,0.0425648395264491,0.0427072317579109,0.0386203337347326,0.0503079320323514,0,0,-0.974088703804507,-1.22986389098622,0.970647316188019,0,-0.220453352956891,-0.235721017004277,-0.885128678881874,0,0,-0.22365223152811,0,-0.445230361509784,0,0.366143132701723,0,-0.977727726451945,-1.02387161339126,-1.21012069735873,0,0,-0.598794561946109,1.06155813070595,-0.742071115517663,0.294896078323132,0.811063981932902,0,1.55801122828891,1.30452202694162,0.778308928932685,0,0,2.27763460398866,0.604778442502078,-0.23302024693551,-0.226558133922451,-0.210109351325027,0,-0.840272792731173,-0.70173477253575,0.440721617587828,0,0,-0.377890478271865,-1.07709305268108,2.20762816214107,1.16152594658554,-1.78874578455275,0,-1.07073085774916,-1.1418148546519,-1.46004901901871,0,0,-0.663836526888273,0,-0.336708016337195,0,-0.14899929494487,0,0.211002009799269,0.217487672265556,0.801992509037557,0,0,-0.486114389212405,0,0.0128096893647481,0,0,0,0.0484044662945486,0.0486495122246151,0.777607986983258,0,0,-0.502829374504659,-0.589243520526957,0.510680592598843,0,0,0,1.29176702550644,1.5324830461514,0.75666735271799,0,0,0.575482958362758,0,0,0,0,0,0,0,0,0,0,0,0.03256750364017,1.02016960332831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1990-08",8,0.0279667422524565,0.0397093612706996,0.0172043010752687,-0.00129926375054135,0.0152852080872645,0.00927750410509032,0.00414579374676105,0.0299579671379442,0,0,-0.993960327830092,-1.23093536498366,0.941244908877211,0,-0.380558443043219,-0.115590449826408,-0.690722972486484,0,0,-0.112958282535984,0,-0.467762789151972,0,0.264635136127279,0,-0.84110720235642,-0.853670655325093,-0.0792578610110693,0,0,-0.350201349889846,1.14628810556558,-0.707921811127766,0.299418424464264,0.933926762170864,0,1.63883028256115,1.61738621011037,0.91220649177432,0,0,2.27342786555286,0.52994776199371,-0.244964217439896,-0.227525320509477,-0.203410874734794,0,-1.19319162265868,-1.08720297646943,-0.0574413106676345,0,0,-0.481997872471647,-0.850275374928802,2.19637486611636,1.15904226102888,-1.76054147808686,0,-0.520672554999529,-0.800713425530262,-2.07969473905602,0,0,-0.721389195304589,0,-0.353004637434384,0,-0.1758544543537,0,0.120836421424924,0.0703980114594381,0.653327380474856,0,0,-0.566083076050511,0,0.0404171902364189,0,0,0,-0.140496410300954,-0.167000968427853,0.549732805796235,0,0,-0.578125935638968,-0.825960492630493,0.530821726631334,0,0,0,1.31635952937273,1.33639425400923,0.791850205175794,0,0,0.537327846338683,0,0,0,0,0,0,0,0,0,0,0,0.0177809517406179,1.03830918981234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1990-09",8,0.0115196078431374,-0.00048756704046804,-0.00977801268498946,-0.00172935581495892,0.0409344037029,0.00412201154163228,0.00451153912892588,0.00692574066948826,0,0,-1.01270947912816,-1.21913769941478,0.895217749193756,0,0.0134594469629201,-0.183432529175291,0.709420925240315,0,0,0.118435172242856,0,-0.485245530816506,0,0.15040920002611,0,-0.525931262209387,-0.85090454743094,-0.446765812358758,0,0,-0.320002243137097,1.18940968674463,-0.685745668907221,0.280912833454693,1.00956991085691,0,1.23101641566655,1.48372468905215,0.623640215671073,0,0,2.15747791250286,0.462311107670754,-0.242162593793519,-0.236103243360594,-0.249771136782231,0,-1.70111957573066,-1.47870550482809,-0.708179019352481,0,0,-0.524548268059307,-0.764695679231621,2.18821324034352,1.17432810932068,-1.75844769418362,0,0.244851900990884,0.0326913501056964,-2.05029112395711,0,0,-0.80120917016554,0,-0.356196752869172,0,-0.0469780291109263,0,-0.147194916753248,-0.00139766780557312,0.599757367414158,0,0,-0.647148064481556,0,0.0534217218001502,0,0,0,-0.516928100933085,-0.324155009124717,0.506301170409079,0,0,-0.659645126165544,-0.887025115183763,0.540425063370911,0,0,0,1.40184609200603,1.32217921920677,0.76611627693373,0,0,0.676639787263325,0,0,0,0,0,0,0,0,0,0,0,0.00700229591820843,1.045579738014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
