"index","date","Gdp","gGdp","ConSpending","gConSpending","GovSpending","gGovSpending","GrossFixedCapInv","gGrossFixedCapInv","Exports","gExports","Imports","gImports","M0","gM0","M1","gM1","M2","gM2","M3","gM3","Cpi","gCpi","CoreCPI","gCoreCPI","PPI","gPPI","ExpPrice","gExpPrice","ImpPrice","gImpPrice","ToT","gToT","UnempR","gUnempR","InduProdI","gInduProdI","GovDeficit","gGovDeficit","GovDebt","gGovDebt","TotExtDebt","gTotExtDebt","CurrentAcc","gCurrentAcc","CurrAccPercGDP","gCurrAccPercGDP","ForTradeBal","gForTradeBal","InterRes","gInterRes","IntRate","gIntRate","wAU","wCN","wEK","wJP","wNZ","wNW","wSD","wSW","wUK","u","rPPP","PPP","rOneN","OneN"
108,2012-10-01,0.216578850301055,-0.097039382262556,0.0138101009804199,-0.0179100308121592,0.322461636134134,-0.098465021646408,0.0261176092652543,-0.041017096192063,0.98472460715106,-0.0633611313616536,-0.973862576128656,-0.115045046758953,0.118871299353328,0.0756296360532556,-0.0019258680056063,-0.035453235307298,-0.0032018324312075,-0.0341069805555124,-0.00436838421991082,-0.0123165591310329,-0.0206873697116786,0.0173430707592232,-0.337775160878955,0.02848261495803,0.025373665009701,0.00148034759336723,-0.233976823056985,-0.963784276813003,-0.985389597835691,-0.57677468843746,-0.991796140552734,-0.325648797015063,0.867252178275347,0.00199580038069505,-0.0102488227450373,0.0325832634863224,-0.0834220966857691,0.170793817515586,0.0204260454517364,-0.00391354435722151,-0.0644200493620407,-0.257620743403425,-0.00666202363160789,-0.0626726373440808,-0.226014820491858,-0.173509185954775,0.0150678643324235,0.00642893904251124,-0.159226551977754,0.0323144031774493,0.00228110753928064,0.024658849918073,-0.0477442282409097,-0.0656180932712198,-0.125704529198881,-0.288151260217116,0.694589028333081,0.0830256096705864,0.53350387650427,0.25679742115402,-0.0346915468304461,-0.210704603529627,0.0436779210665697,24.2787981720303,0.0277325227972996,1.37104465153574
109,2013-01-01,0.117073615907131,-0.043344926334573,0.067545208508486,-0.0776542556423318,0.267014796403611,-0.0145677799759396,0.0343029014110227,-0.0104923403302018,0.490379592886086,-0.00823396725964211,-0.944751542507981,-0.115495727774359,0.411512522584663,0.165860630592237,-0.0356773476290036,-0.00120788579620848,0.0248135662989299,0.000426579346230079,-0.0105982611001719,0.0294885539474775,-0.0876032788878681,-0.0375515582806758,-0.198948504492707,-0.042342457480012,0.0349106947913335,0.00129550331648158,-0.491287858225653,-0.993127990012503,-0.998959186191319,-0.432845102433371,-0.985865495407399,-0.267803335365007,0.860920298513719,0.0105363794641107,0.0250267463200961,0.0227786282136434,-0.177802909370518,0.0632267120050861,-0.0221383557152187,-0.113316344959954,-0.0421261484746974,-0.459597009750474,0.0584906389881647,-0.0228100668249904,-0.233123550485037,-0.0439452313172258,-0.00178627475808865,0.0237769428047675,-0.29525809194832,0.00967469732228377,-0.0620907164113262,0.00298668813611298,0.136728825959662,0.0346756043366361,-0.111291886705424,-0.584293892472112,0.650437412458813,0.288712206775791,0.606031688709087,0.440313488871032,-0.461002638706518,-0.175451163944612,0.0925616159656723,26.5260829645378,0.00265481871863579,1.37468452654072
110,2013-04-01,0.388476369475951,-0.0642532232743679,-0.0342426923598151,-0.00116709335103125,0.110175393530352,-0.0113763093384939,0.00364306445357202,-0.032545298951897,0.605130711979006,-0.0615837228078319,-0.964761718624807,0.0232847133472681,0.338213193252352,-0.0190446835575139,0.023508015809544,-0.0306495758255979,-0.0163957822512667,0.00528311403429817,-0.0692295113807409,-0.0324230427914505,-0.0574279144765262,0.00880730322280361,-0.375312424246108,-0.00659001528946082,0.0120019090623953,-0.0141253389460378,-0.846220279854691,-0.998462325540682,-0.992327401475512,-0.792298694350638,-0.992755330208648,-0.16932441145151,0.717349087204308,0.0107515375293729,-0.0010799816452689,-0.0193057984681064,-0.0441208406936445,0.075789422025182,0.0138693350257617,-0.0496258454195483,-0.0116775596908767,-0.0146219045260473,0.0130342906154332,-0.0309194914879797,-0.244345493302425,-0.0248845708308041,-0.0493350703808643,0.0188089259874064,-0.397970345293248,0.0871142573226164,-0.0304589812299929,0.00374093421071229,0.0806831340744585,0.0920296505589872,0.0283118701805182,-0.548553165698205,0.369002817134479,0.000655477308780655,1.00277338696984,-0.0112935488629002,-0.0253036733976718,-0.216585582065314,0.0365198332885541,27.4948110922011,-0.03010235023429,1.33330329146113
111,2013-07-01,0.113260416448776,0.00501512902219399,-0.0535261467166254,-0.0129248281259246,0.0843056981066919,-0.0727309996617676,0.0473596248232473,-0.0331360550647764,0.516743983701044,-0.00612285423536283,-0.934422526769342,-0.0311643743874786,0.14154150285187,-0.0294010008809008,-0.0028858568630823,-0.015432267974001,-0.0210793899851936,-0.00499839053487919,0.0219032790272706,-0.0359599247841076,-0.0261928542356878,0.0590508384786417,-0.447668350449959,0.0892493080521594,-0.0151740575912442,-0.000164520964198923,-0.306019113454578,-0.982733383349043,-0.992300064658208,-0.933635016947207,-0.991069861479713,0.0657357288786131,0.755914501559975,-0.0456723297229915,0.00309613105944064,-0.0631671580370698,-0.0190084461316196,0.167344478816352,-0.00706378034355315,-0.0649977903624978,-0.0277662665794834,-0.336305444454877,0.0139470011724686,-0.0262822941217397,-0.392688571837463,0.019123887270887,-0.0700328829162738,-0.0374067113232299,-0.772536882142364,-0.00321680856186295,-0.020103986851273,-0.0359561627455775,-0.522623208774577,-0.103439210931836,-0.0739258634865797,0.174249337688458,0.0760119331533786,-0.0927343276263447,0.404078545622941,0.694171357979378,0.439391454480662,-0.21356861562207,0.0401611863769471,28.5990353248739,-0.0425566322785118,1.27656239357069
112,2013-10-01,0.273874754847497,-0.0600768052928843,0.0240664552563005,-0.00645571996643241,-0.0184735840993809,0.00499427325625729,0.188995647105563,-0.0133748233551354,0.617728306715737,-0.0246400373862877,-0.978406622848124,0.00312765713562022,0.0494809025537094,-0.0151862164074423,-0.0369334904161739,-0.0137649564213467,0.0252118322007653,-0.00811627283873915,0.0148722007485491,-0.00261619241228378,-0.00627468496039505,-0.0171085620628202,-0.736805174784201,0.00958396080785123,-0.0459019644276938,-0.0757721521057498,-0.364925710847817,-0.93716047841591,-0.992381552581092,-0.881609608899608,-0.997436314851094,-0.0705193015842858,0.853186112994296,0.00449084209297318,0.023787300657522,0.0212258587823124,-0.156229082949191,0.16620655985518,-0.0301082887566568,-0.000361854978892601,-0.0438901662007728,-0.0904068447959716,0.00602385747250549,-0.00152319813380314,-0.257010574568888,0.0238116542020859,-0.110091468588429,0.028502261200227,-0.544882792776139,-0.020003727507482,0.00442064538966615,-0.00330966127388832,-0.256138154037623,-0.0646333905214652,0.0686419176733125,-0.502240277156856,0.438070464577165,-0.559146985810531,0.405834792154626,0.982432948683147,0.499214804795329,-0.164325134124879,0.110603411822397,31.7621862066342,0.0439475349372907,1.33266416396177
113,2014-01-01,0.409673938831281,-0.000519586946080802,-0.0163612599209489,-0.00223656902678371,0.00372154079635419,-0.0434264108805519,0.100526015555593,-0.09658834523626,0.332586479265358,-0.0773065777246775,-0.988856700453989,-0.0115135803642893,0.0198967506694419,0.0284079745748309,0.0128460817945701,-0.00777444066765174,-0.00893934969849659,-0.0377977628528357,-0.0306897508617898,-0.0397877408300822,-0.00456484378536393,0.0265814014154611,-0.570033865068644,0.090776220024304,0.0051158300041222,-0.0679242613242614,-0.320394410812873,-0.980416722643887,-0.983180881964525,-0.932163311392785,-0.991494285219008,0.00824834225353252,0.791437958311069,-0.0605461872683788,-0.00429298480566614,0.017002643130021,-0.246898275215827,0.0535127995277566,0.00201024881196988,-0.0162315750057728,-0.00261644977662428,-0.0343110222882396,-0.00991343156816696,0.0222140130503646,-0.442841978811492,-0.036069214808115,-0.116991537155529,0.00142775478133906,-0.713830610505405,0.0374580085882609,0.0148721559486757,0.0330120654164425,-0.315521123546794,-0.415841223135658,0.0590961182979437,-0.190108432011539,0.537210704738833,-0.11219404113433,0.591845833601577,0.457868752034404,0.378950266176797,-0.220974677507613,0.0313340940429923,32.7574255362439,-0.0212196680207868,1.3043854728193
114,2014-04-01,0.21316021419143,0.00827182453734184,-0.0568972362617667,-0.007188696941771,0.054076388554172,0.00167120268006538,0.0395240749833818,-0.0500704527283099,0.434361338578802,-0.0220631284568885,-0.947054124444524,0.0160667637146895,0.0389574696294871,-0.00926054186066846,-0.0584746408526427,-0.0413440871135757,-0.0361910307052892,0.0156170870344319,-0.0538977769372956,-0.0325385240352968,-0.0289738738921222,-0.0399615180340824,-0.755531917782945,-0.00878188508388929,-0.0239590684746864,-0.0216773607211045,-0.355939917247077,-0.965413264070735,-0.96479489838711,-0.933528454048263,-0.983990607130896,-0.0180376222552289,0.987421813389154,-0.0283946176169663,-0.00970370579222933,0.00251335745529468,-0.312776820461204,0.0853514520662183,-0.000916745047566836,0.031181898102529,0.00930974607862317,0.0236124552812077,0.000141126678923617,-0.0184565146883569,-0.33152611940408,0.00304655739000488,-0.094583111415811,0.0102302488756624,-0.710193714983168,-0.0372597111929694,0.0228025468480578,0.0220182919276278,0.390489163728192,-0.383225135381154,0.128009017751605,-0.719577950044218,0.623210087582735,0.12809158760259,0.0547945913286439,0.696837504068843,0.0844878521684622,-0.192920471491616,0.0669410470541084,34.9502419004371,0.0146214846777174,1.32345752502397
115,2014-07-01,0.207073427314345,-0.0439374907653992,0.00719343415168442,-0.0648737984964532,0.00388055784959191,-0.0328331682731836,0.185918282973219,-0.022393432238049,0.472343878346237,-0.102099484123776,-0.996486677041931,-0.00432261644370638,0.00957241851955989,0.0362491725883971,-0.00618778899217023,-0.0552206158092449,0.0212698532733711,0.0104500621685659,-0.00150074901827514,-0.0710624817381194,-0.0344272045897996,-0.00867992981155051,-0.711358337484406,0.0213524841518773,0.0185821509835952,-0.0940353653293339,-0.342420717428202,-0.915355773043114,-0.989068870095044,-0.889477462820232,-0.989484312609998,-0.060979032985776,0.55212735001431,-0.0210417526447182,0.0058385986657376,0.00677030296386354,-0.325758858665831,0.0129503106857419,-0.00484318148327663,-0.0223417919095533,-0.000606547253837346,-0.0546783325883625,0.0163805441297587,0.0423106585082877,-0.347837428034182,0.0412276248366789,-0.0313917428955516,0.000935464690891605,-0.873875182939915,0.0431587765185195,-0.0482541957073817,-0.0812604632966394,0.327836023590601,-0.0865026234283416,0.0500743306480466,-0.42118840427906,0.619021497516236,-0.587814955138297,0.310607705496432,0.401239319778989,0.387983428103736,-0.22224094528843,0.0298618801952136,35.9939218368617,0.00606703769110569,1.33148699171086
116,2014-10-01,0.282849057228227,-0.031686749364485,-0.00644838344596841,-0.0277945651761052,0.0162199755603877,0.00888612643524984,0.0728022175071644,-0.0445604391173841,0.408774807797627,-0.0234966472251852,-0.96796560088411,-0.031172054903817,-0.00776703210537434,0.0282773626086698,-0.0514919773711337,0.00325914840109378,-0.0244302784256592,-0.0047727423523381,-0.031425757244067,-0.0111504806970054,-0.0335445939972104,0.0861116146345104,-0.687929247932045,0.0390273707744768,-0.119901085621282,-0.0893279356784359,-0.413881877102955,-0.798406904453713,-0.981574588141508,-0.842141437472414,-0.996367000427422,0.0114433028704955,0.812476030594176,-0.0123862516920622,-0.105385983106239,0.0668084301548155,-0.435416383934494,0.0428094327032954,-0.0196205716498471,0.00999784450888154,0.0828890586120072,-0.136256087378781,0.00400612241732594,0.0159725488727447,-0.103235911158718,-0.0208423777279063,-0.0776876628742718,-0.0066488004154852,-0.770799790685714,0.0254482402862463,0.00652697717864037,0.0332867486622611,0.0704009739766743,0.206688853851187,0.0924886165003876,-0.472347833334255,0.0622559140718126,-0.427230752754313,0.563770421015081,0.339315031104466,0.546401538983388,-0.338751000169252,-0.0731384726087408,33.3613813705152,-0.0645476310385579,1.24554266063727
117,2015-01-01,0.391589369285455,-0.0422462150312175,-0.0344652247050397,-0.0373095030528578,0.0041510240033036,-0.0127751821939444,0.0423773087989388,-0.00396331853872466,0.191516611155114,-0.0203450773798921,-0.92978559651774,-0.000308354328101764,0.0804724837204844,0.0116658935313813,0.00545890033685102,-0.0808766325291031,0.00130449146260102,-0.00885248096738752,0.0351816195070578,-0.0380975368212381,-0.171897801980734,0.142738623946588,-0.85241707159936,0.140627205635792,-0.040273925938713,-0.00659565264305091,-0.507048975914591,-0.908483520302472,-0.99463986425729,-0.903748059366266,-0.993209224228137,-0.084258052272086,0.471723254094872,-0.0430804044263788,-0.0420415084264098,0.0446782370398974,-0.607511749878584,0.0231365533150996,0.00561074808686659,-0.0475639145446239,0.00941782018900379,-0.0848066306910947,-0.0070943751870109,0.084645730297106,-0.0675669946828783,-0.025110248129551,-0.0011305114593153,-0.00391218962724086,-0.611556563339112,-0.0231465269761195,0.0358930731309682,-0.00407127337984624,-0.0385882414849059,-0.155981244376101,-0.0621677154459757,0.0287039581187777,0.645929122231793,-0.462448247299807,0.0216287340841825,0.838706085201978,0.155740892305863,-0.23436943167818,0.0162715325517548,33.9042221734571,-0.0727207092372231,1.15496591497051
118,2015-04-01,0.470144347219745,-0.013193796586491,-0.0163944692612698,0.0351074356471655,0.0531071167860322,-0.00854858119707929,0.063783856268799,0.0152369858354014,0.305628011032519,0.040107768904586,-0.923994123845379,0.0594079198266766,-0.0591583441249566,0.0222259569292927,-0.0137914227922696,-0.0359980244588696,-0.0194782535102567,-0.0164525340446496,-0.0302355115230596,-0.104715867938157,-0.0545855710144386,-0.00781628390393544,-0.972650110564542,0.0294035013553171,-0.0560696089835942,0.0173339910192631,-0.780488233384551,-0.993077932017642,-0.999950171773154,-0.964887467012666,-0.995501692183445,-0.0402722893187844,0.0608275487274488,-0.019634004413416,-0.0239974065337067,-0.011606644217389,-0.534656219947573,-0.0018803338523035,-0.0121178379082676,-0.069749736993852,-0.0175867048690301,-0.0852165505739287,0.0440082339647481,-0.0450963472141791,-0.187785071006214,0.0209994135194146,-0.0716144561267594,-0.0110494186125638,-0.406387661609464,0.0137043339283606,0.0357771797262558,0.0299443744000238,0.296265451436179,-0.443571264993935,0.0909395333273151,0.0578038545921903,0.0547779504311415,-0.330276376592338,-0.13158588479772,1.28341329303406,0.1036009361081,-0.184479629810569,0.0789414989892625,36.5806722938947,-0.0396314611995084,1.1091929281246
119,2015-07-01,0.339344072115424,0.000469817652835235,-0.0321978069066218,-0.0429572403756092,0.0634635743398944,-0.0367707467904698,-0.0184395986013726,-0.0107949316726625,0.0830633299810632,-0.0120772887270019,-0.940466234225242,-0.0704757231789084,-0.0240180383357155,0.0516074037124815,-0.00985298379512856,-0.0442404694583058,0.013225694340773,-0.0245896055801081,-0.0729168375940136,-0.0137976845799993,-0.0158293445196412,0.011781897969602,-0.962044328256746,0.0526188480793634,-0.0198071547555311,-0.0303272492046261,-0.802737372762382,-0.962769130254959,-0.966869652342442,-0.927920620199959,-0.990552795524954,-0.0245641803035344,0.489912502561669,-0.0113971392273752,-0.0357740426557018,-0.00397174189562638,-0.472142724671646,0.0214083281444576,0.0675338642332524,-0.00331755288455657,0.0601481535682793,-0.0881805979074632,0.00502483751565998,-0.0310607276638628,-0.0506936080631679,-0.0101100238414704,0.0418630162190645,0.0639618832750789,-0.619660273350262,0.0375104388894717,0.176342545731605,-0.0322344873280435,-0.182120730724704,-0.300345935232886,0.0914214110598981,0.339730625826447,-0.374675117264123,-0.355524257348352,0.614111063108714,0.697751790177444,0.469157767256118,-0.184913459359961,0.0783081093453158,39.4452355798102,-0.00145393181135724,1.10758023724147
120,2015-10-01,0.126864012060818,-0.0546931458295243,-0.31737756376339,-0.0634553376805499,-0.00723314536617102,0.0153789696977955,0.0691838894611981,-0.151273674715782,0.0292895468399717,-0.0524505119308843,-0.950817994940437,-0.0398356106640889,0.0108466773881513,-0.0205310213459868,-0.00136905789705901,-0.0414539179364179,-0.171611684649638,-0.0457300738846751,-0.0236474043870836,0.0134720084289105,-0.0826546831670758,0.0159665445964604,-0.907098589488953,0.0121370421300467,0.0214451454152143,-0.0599722625391095,-0.752702390625177,-0.86522170986436,-0.97321898851253,-0.878691177632692,-0.990848698534721,0.0206980828207833,0.745279218516188,-0.0561105585161122,-0.0494810120460717,0.0158038726411694,-0.388748375103502,0.0567850135677083,-0.0144479531267308,0.00160825439525209,-0.0590505406757487,0.0264223016310558,0.0169600028334368,0.0112161264380057,-0.0317442957294045,-0.0151550323885958,0.00308497755785116,0.00826139827362378,-0.500006575138596,0.0151776231124669,0.150122661745844,-0.035513901680157,0.0307139133004758,-0.262162259509778,0.0660783463062073,0.269350133740956,0.568519940936074,-0.084671213087948,0.296391049878259,0.178010224005336,-0.0653308303804991,-0.251250252991686,-0.00124635975835564,39.3960726255247,-0.024441090586281,1.08050976833148
121,2016-01-01,0.193574694049911,-0.0820063795167457,-0.22940700731316,0.0273975218430463,0.0224673242013479,0.00853236063132981,0.075861527843201,-0.0596007614558683,0.00828661490300382,-0.0217099717954927,-0.928228881720346,-0.0102659283914989,-0.00475544124934715,0.000859620447052243,0.0141178268455049,0.0400202283344831,-0.0724072944744234,0.0645463085196422,0.0145506040763058,0.00669433427801737,-0.0863443417250358,-0.0277855049173196,-0.87193892035993,0.0229976328448845,-0.0343829672704171,-0.122797947637007,-0.723291656874561,-0.934170330521103,-0.993877918949256,-0.960315186210158,-0.996069926643864,0.000938290394213673,0.966266987744592,-0.069540164822955,-0.000579443941758063,-0.0194332932368123,-0.370655766581062,-0.0576627523294564,-0.00141429732675608,-0.0299865600620017,0.00112604580549923,-0.00694701610515759,-0.00588154381083267,-0.028879923878519,-0.0304134107493276,-0.0487549617352026,0.0175166831282637,-0.0238691057415853,-0.20108355437889,-0.00960601658175931,0.237789499643397,0.0489537988754449,0.032450909588803,-0.237993918704887,0.121885838731926,0.59978294666882,0.398315281351899,-0.4828447360605,0.148585961108752,0.442340711337736,-0.0249271322935395,-0.209992165024621,0.0445620162055926,41.1516410523,-0.0124196929913234,1.06709016873467
122,2016-04-01,0.226512569414315,-0.0049837236091104,-0.172034282351307,-0.0609138388194033,0.0352506635844853,-0.0348007589578587,0.166045676439095,-0.0365843719632965,0.0933203014260952,-0.0309351265734061,-0.972679938243541,0.00341642578574843,0.00532705550889078,0.0333771951861715,-0.0180749243983631,0.0013612364722503,-0.0606160277500409,0.0125698759934888,-0.0352511545497311,-0.0760106834311273,-0.0388658754797777,-0.0279659153655024,-0.905906738001877,0.0227127709865097,-0.155138185941132,-0.0441893105369999,-0.597612660159912,-0.983670551607878,-0.999644839692619,-0.983933299662428,-0.994251790042308,0.00709039942515422,0.870741653208321,-0.0570842551012645,0.017126855518718,0.0402033822407743,-0.292001771575806,0.0244617230157979,-0.0129634445079334,-0.0235909517396021,-0.0418286856902295,-0.00372310176639742,0.0150001373737469,0.0198418259146004,-0.0374540406028639,-0.0596203953459733,0.0146778014277795,-0.0443113612267558,-0.176479158464417,0.0178712020428711,0.13630661458535,0.0179840283068705,0.321153113663884,0.30583344952794,0.0336610030882194,0.705736872503787,0.136290410929162,-0.58527093722237,0.275479262646096,0.048019502117294,-0.231761289518682,-0.187030739315056,0.0752433233703743,44.2480272872198,0.0403570881694003,1.110154820759
123,2016-07-01,0.182950562039516,-0.0231132686881917,-0.0834457551328913,-0.0357500246745804,-0.0125871398774998,-0.0192408134836663,0.114032075431309,-0.0465948122881414,0.347911626881271,-0.0287227933916031,-0.861421487612983,-0.0333216555655685,0.0186545847788011,0.0677459108579426,-0.0271046683666018,-0.0732057067359062,-0.0947156060158355,0.00678345916178943,-0.0355864673917302,-0.0722894252204444,-0.109565457855432,-0.122325820145086,-0.886031586514212,-0.0463107819312767,-0.0122694864027437,-0.18140091684968,-0.438156012018638,-0.995326879961518,-0.969063827376133,-0.889621971485784,-0.991444132879665,0.0877874777133846,0.832079274582376,-0.0813217909705929,0.00710678311760888,0.0982746467245657,-0.373885260154911,-0.0111291849169994,-0.0409898635222961,-0.0369288378285668,0.00647845391710349,-0.0498455506739243,-0.00805235382653658,-0.0236638110372052,-0.035660168007503,-0.0153080941100787,0.00447168425811436,0.0396242170518127,-0.0457378931221284,0.0508622896594122,0.295300422920928,0.00337347106633421,0.00463571314073757,-0.384911139622024,-0.00138285099323809,0.415872736261736,0.583269991729992,0.0761829000459784,-0.0977554881151143,0.643699212353142,-0.240186165988094,-0.192285050149262,0.0678214048761406,47.2489906608368,-0.00314342399647846,1.10666513345562
124,2016-10-01,0.0803537018912168,-0.0532575557835203,-0.195518539864597,0.000456519836804038,0.0386738532012565,-0.0823910107368479,0.124480214530679,-0.0989520252429142,0.119869166827118,-0.047935018361631,-0.613033349449675,-0.126010216554933,-0.0645913456544795,0.0590840226013961,-0.00328208998754748,0.0130700369429398,-0.0591157050909842,0.0296532243583207,0.00323810573774403,-0.0411968469332483,0.0514601648640765,-0.594186911236638,-0.823501503355999,-0.192735162834579,-0.0213167529409208,-0.634569609621874,-0.54238598274834,-0.908035616654782,-0.993244334360946,-0.951490181423278,-0.991159865082586,-0.00163416181907855,0.322172410705455,-0.0489010697329092,0.0500195562415654,0.0045988377025147,-0.0751595299569075,0.0316103626928836,0.0202532627240991,-0.0485441294880855,0.010508533569894,-0.0154365175222188,-0.00154707435519158,0.00665915596350928,0.0113810034396069,-0.0181431017773135,0.0825279945091062,0.0437232570806335,-0.382487385181305,-0.00168610036968516,0.119827579965591,0.0845507332359101,-0.0322803357251991,-0.1591781124827,-0.0684680765162925,0.0111233994986735,0.671416066777293,-0.412656679390805,0.0905616164677164,1.19803907169886,-0.298245397384163,-0.250419432970704,-0.000418993713321159,47.2291936307892,0.00387726932367725,1.11095597222915
125,2017-01-01,0.108937499312724,-0.044323791073993,-0.0497482704575616,0.00828697738449075,-0.041646840515024,-0.0381728612545498,0.133862628711873,-0.0273447888834687,0.410152096812005,-0.0951278265630091,-0.790001523813285,-0.0448253003073325,-0.065604603988831,0.00724606152556773,-0.0184741649051086,-0.0344275806982535,-0.00718053096611246,0.0115375917683656,-0.051911996196847,-0.070242304958271,-0.0447777731217331,-0.108242589264362,-0.914022691785905,-0.0936944819756322,-0.0359138738028482,-0.316965989669954,-0.60857446554241,-0.90543803545215,-0.992039358328085,-0.998442033660965,-0.989289596515539,0.0343933243095649,0.843829028232941,-0.0497665817189389,0.0427085977904782,0.0361789718082982,-0.0252975010918654,0.0160440357190478,-0.0183119799071325,-0.06990214905524,0.00248650214251131,-0.0143446567864452,0.119308958047032,-0.00439370990273553,-0.0140172799104031,-0.0174426602681125,0.01452077962791,0.130015332346714,-0.211613564665446,0.0132590675383536,0.205147586678546,0.0339762726805751,0.058603542981612,0.177703538840802,-0.000807225738983799,-0.289825598074708,0.0637579587560363,-0.354019380376293,0.368852973511809,0.968726773141501,8.28695333844748e-05,-0.265433595981155,-0.0148643637954836,46.5271617148938,-0.0635644059073041,1.04033871586523
